Model,PA_base Hal,PA_base F1,PA_base IAA,PA_base HS,PA_1 Hal,PA_1 F1,PA_1 IAA,PA_1 HS,PA_2 Hal,PA_2 F1,PA_2 IAA,PA_2 HS,PA_3 Hal,PA_3 F1,PA_3 IAA,PA_3 HS,PA_4 Hal,PA_4 F1,PA_4 IAA,PA_4 HS,PA_5 Hal,PA_5 F1,PA_5 IAA,PA_5 HS,PA_6 Hal,PA_6 F1,PA_6 IAA,PA_6 HS,PA_7 Hal,PA_7 F1,PA_7 IAA,PA_7 HS,PA_8 Hal,PA_8 F1,PA_8 IAA,PA_8 HS,PA_9 Hal,PA_9 F1,PA_9 IAA,PA_9 HS,PF_base Hal,PF_base F1,PF_base IAA,PF_base HS,PF_1 Hal,PF_1 F1,PF_1 IAA,PF_1 HS,PF_2 Hal,PF_2 F1,PF_2 IAA,PF_2 HS,PF_3 Hal,PF_3 F1,PF_3 IAA,PF_3 HS,PF_4 Hal,PF_4 F1,PF_4 IAA,PF_4 HS,PF_5 Hal,PF_5 F1,PF_5 IAA,PF_5 HS,PF_6 Hal,PF_6 F1,PF_6 IAA,PF_6 HS,PF_7 Hal,PF_7 F1,PF_7 IAA,PF_7 HS,PF_8 Hal,PF_8 F1,PF_8 IAA,PF_8 HS,PF_9 Hal,PF_9 F1,PF_9 IAA,PF_9 HS,PG_base Hal,PG_base F1,PG_base IAA,PG_base HS,PG_1 Hal,PG_1 F1,PG_1 IAA,PG_1 HS,PG_2 Hal,PG_2 F1,PG_2 IAA,PG_2 HS,PG_3 Hal,PG_3 F1,PG_3 IAA,PG_3 HS,PG_4 Hal,PG_4 F1,PG_4 IAA,PG_4 HS,PG_5 Hal,PG_5 F1,PG_5 IAA,PG_5 HS,PG_6 Hal,PG_6 F1,PG_6 IAA,PG_6 HS,PG_7 Hal,PG_7 F1,PG_7 IAA,PG_7 HS,PG_8 Hal,PG_8 F1,PG_8 IAA,PG_8 HS,PG_9 Hal,PG_9 F1,PG_9 IAA,PG_9 HS,PH_base Hal,PH_base F1,PH_base IAA,PH_base HS,PH_1 Hal,PH_1 F1,PH_1 IAA,PH_1 HS,PH_2 Hal,PH_2 F1,PH_2 IAA,PH_2 HS,PH_3 Hal,PH_3 F1,PH_3 IAA,PH_3 HS,PH_4 Hal,PH_4 F1,PH_4 IAA,PH_4 HS,PH_5 Hal,PH_5 F1,PH_5 IAA,PH_5 HS,PH_6 Hal,PH_6 F1,PH_6 IAA,PH_6 HS,PH_7 Hal,PH_7 F1,PH_7 IAA,PH_7 HS,PH_8 Hal,PH_8 F1,PH_8 IAA,PH_8 HS,PH_9 Hal,PH_9 F1,PH_9 IAA,PH_9 HS
gpt,0,0.7877921899441792,0.5800000000000001,0.398,0,0.8299666734679997,0.6599999999999999,0.486,0,0.6857104461177653,0.42,0.778,0,0.8085842894044352,0.62,0.586,0,0.5306050241773794,0.2039999999999999,0.89,0,0.7936003858242293,0.596,0.646,0,0.7717788210745957,0.552,0.364,0,0.8199884792626728,0.64,0.492,0,0.5142857142857142,0.184,0.1,0,0.7930194805194806,0.5920000000000001,0.38,0,0.6839588607594936,0.3438208375232219,0.322,0,0.7228009373987605,0.4251040687525177,0.364,0,0.6693396743046549,0.3489889720300563,0.558,0,0.6921782484502492,0.3842364532019705,0.52,0,0.5621130594666633,0.2380517683088431,0.752,0,0.7097651245551602,0.4082648379618372,0.462,0,0.683492733155759,0.3464963490929369,0.262,0,0.6932168329960221,0.3637911171484086,0.298,0,0.6671658336039072,0.3170362014875392,0.232,0,0.6915094505494506,0.3609561477745729,0.286,0,0.7997477590421865,0.5015369278059317,0.224,0,0.8125830842415602,0.5365088419851682,0.242,0,0.5529302861532552,0.2514970059880239,0.724,0,0.777090193641918,0.4861299778365624,0.374,0,0.5529302861532552,0.2514970059880239,0.724,0,0.777090193641918,0.4861299778365624,0.374,0,0.7152659846547315,0.2831009591614752,0.076,0,0.7793407078400576,0.4430966034406705,0.17,0,0.7152659846547315,0.2831009591614752,0.076,0,0.7793407078400576,0.4430966034406705,0.17,0,0.5865124134151996,0.2420435510887773,0.15,0,0.6746145578895945,0.3714021041487461,0.244,0,0.7160681610905774,0.4340284420636439,0.528,0,0.5872092715905048,0.2574716911082235,0.768,0,0.5270502673796791,0.2038704145997918,0.852,0,0.6910599509173775,0.3864930305608272,0.328,1,0.6330810309812314,0.3100079541173022,0.1923847695390781,0,0.400077367577999,0.031768238585955,0.014,0,0.3783824651699352,0.0090890453085491,0.004,0,0.4389254091464673,0.0689408883749405,0.038
